time1,width,height,Unnamed: 3,frame_id,filename,angle_convert,angle_smooth,angle_smooth_convert,brake_input,gear_state,gear_cmd,throttle_input,ax,ay,curv1,smooth_convert,angle_convert_org,angle_org,Anamoly
,,,,,img_file/72710.jpg,0.828827181,,,,,,,,,,,0.828827181,47.4897,0
,,,,,img_file/72720.jpg,0.7942479920000001,,,,,,,,,,,0.7942479920000001,45.5084,0
,,,,,img_file/72730.jpg,0.8028277779999999,,,,,,,,,,,0.8028277779999999,46.0,0
,,,,,img_file/72740.jpg,0.741481264,,,,,,,,,,,0.741481264,42.485,0
,,,,,img_file/72750.jpg,0.593394444,,,,,,,,,,,0.593394444,34.0,0
,,,,,img_file/72760.jpg,0.5235833329999999,,,,,,,,,,,0.5235833329999999,30.0,0
,,,,,img_file/72770.jpg,0.311786894,,,,,,,,,,,0.311786894,17.8646,0
,,,,,img_file/72780.jpg,-0.42983649827356185,,,,,,,,,,,-0.12722376900000001,-7.2896,1
,,,,,img_file/72790.jpg,-1.2685972225102726,,,,,,,,,,,-0.82869803,-47.4823,1
,,,,,img_file/72800.jpg,-1.992983086068256,,,,,,,,,,,-1.265668463,-72.5196,1
,,,,,img_file/72810.jpg,-0.9664894023034708,,,,,,,,,,,-1.3089583329999999,-75.0,1
,,,,,img_file/72820.jpg,-1.7680875371900147,,,,,,,,,,,-1.239147222,-71.0,1
,,,,,img_file/72830.jpg,-1.817882109954032,,,,,,,,,,,-1.336135799,-76.5572,1
,,,,,img_file/72840.jpg,-1.448580556,,,,,,,,,,,-1.448580556,-83.0,0
,,,,,img_file/72850.jpg,-1.010145834,,,,,,,,,,,-1.010145834,-57.8788,0
,,,,,img_file/72860.jpg,-0.619484602,,,,,,,,,,,-0.619484602,-35.4949,0
,,,,,img_file/72870.jpg,-0.741371311,,,,,,,,,,,-0.741371311,-42.4787,0
,,,,,img_file/72880.jpg,-0.42050199200000005,,,,,,,,,,,-0.42050199200000005,-24.0937,0
,,,,,img_file/72890.jpg,-0.427805979,,,,,,,,,,,-0.427805979,-24.5122,0
,,,,,img_file/72900.jpg,-1.1476362556732496,,,,,,,,,,,-0.532913588,-30.5346,1
,,,,,img_file/72910.jpg,0.036856159710114245,,,,,,,,,,,-0.6549922779999999,-37.5294,1
,,,,,img_file/72920.jpg,-1.2724623942219078,,,,,,,,,,,-0.9597840990000001,-54.9932,1
,,,,,img_file/72930.jpg,-1.230284702,,,,,,,,,,,-1.230284702,-70.4922,0
,,,,,img_file/72940.jpg,-1.3264111109999999,,,,,,,,,,,-1.3264111109999999,-76.0,0
,,,,,img_file/72950.jpg,-1.091863231,,,,,,,,,,,-1.091863231,-62.56100000000001,0
,,,,,img_file/72960.jpg,-1.187539394104415,,,,,,,,,,,-0.890091667,-51.0,1
,,,,,img_file/72970.jpg,-1.4274006132672037,,,,,,,,,,,-0.8291151520000001,-47.5062,1
